Index,Code,Type,Order,Design,Color,Name,Rate,Wear,Company,Gender,Brand,Divest,Limit,Exchange,Inchant,Sum,Gift,Parcel,Free,New,Event,Amount,Discount,Sell,Cash,Point,Option1,Option2,Option3,Option4,Option5,IconFile10,IconFile20,MeshFile10,MeshFile20,EnvironFile10,EnvironFile20,TextureFile11,TextureFile12,TextureFile13,TextureFile21,TextureFile22,Description
311,514101105,514,101,1,5,Jumo Drink,0,100,0,0,0,0,0,100,0,1,0,0,0,0,0,100,100,1,1500,0,10010405,0,0,0,0,Energy11_101_D1_C5,Energy11_101_D1_C5,-,-,-,-,-,-,-,-,-,"+5 Jump Stats, Consume 1 per a match"
312,515101106,515,101,1,6,Bodycheck Drink,0,100,0,0,0,0,0,100,0,1,0,0,0,0,0,100,100,1,1500,0,10010505,0,0,0,0,Energy11_101_D1_C6,Energy11_101_D1_C6,-,-,-,-,-,-,-,-,-,"+5 Struggling Stats, Consume 1 per a match"
313,510102101,510,102,1,1,Running Drink,0,100,0,0,0,0,0,100,0,1,0,0,0,0,0,100,100,1,2000,0,10010010,0,0,0,0,Energy11_102_D1_C1,Energy11_102_D1_C1,-,-,-,-,-,-,-,-,-,"+10 Running Stats, Consume 1 per a match"
314,511102102,511,102,1,2,Dribbling Drink,0,100,0,0,0,0,0,100,0,1,0,0,0,0,0,100,100,1,2000,0,10010110,0,0,0,0,Energy11_102_D1_C2,Energy11_102_D1_C2,-,-,-,-,-,-,-,-,-,"+10 Dribling Stats, Consume 1 per a match"
315,512102103,512,102,1,3,Agility Drink,0,100,0,0,0,0,0,100,0,1,0,0,0,0,0,100,100,1,2000,0,10010210,0,0,0,0,Energy11_102_D1_C3,Energy11_102_D1_C3,-,-,-,-,-,-,-,-,-,"+10 Agility Stats, Consume 1 per a match"
316,513102104,513,102,1,4,Protein Energybar,0,100,0,0,0,0,0,100,0,1,0,0,0,0,0,100,100,1,2000,0,10010310,0,0,0,0,Energy11_102_D1_C4,Energy11_102_D1_C4,-,-,-,-,-,-,-,-,-,"+10 Stamina Stats, Consume 1 per a match"
317,514102105,514,102,1,5,Collagen Energybar,0,100,0,0,0,0,0,100,0,1,0,0,0,0,0,100,100,1,2000,0,10010410,0,0,0,0,Energy11_102_D1_C5,Energy11_102_D1_C5,-,-,-,-,-,-,-,-,-,"+10 Jump Stats, Consume 1 per a match"
318,515102106,515,102,1,6,Carbohydrate Energybar,0,100,0,0,0,0,0,100,0,1,0,0,0,0,0,100,100,1,2000,0,10010510,0,0,0,0,Energy11_102_D1_C6,Energy11_102_D1_C6,-,-,-,-,-,-,-,-,-,"+10 Struggling Stats, Consume 1 per a match"
319,611101101,611,101,1,1,Stat Reset,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,1,100,1,4500,0,0,0,0,0,0,Reset11_101_D1_C1,Reset11_101_D1_C1,-,-,-,-,-,-,-,-,-,Rest the Stats
320,621101101,621,101,1,1,Extend Skill Slot,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,1,100,1,9000,0,0,0,0,0,0,SkillSlot11_101_D1_C1,SkillSlot11_101_D1_C1,-,-,-,-,-,-,-,-,-,+5 extra skill slots
321,622101101,622,101,1,1,Extend Character Slot,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,1,100,1,4900,0,0,0,0,0,0,CharSlot11_101_D1_C1,CharSlot11_101_D1_C1,-,-,-,-,-,-,-,-,-,+1 character slot
322,631101101,631,101,1,1,Cash Ticket,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,1,100,1,5000,0,0,0,0,0,0,CashCoupon11_101_D1_C1,CashCoupon11_101_D1_C1,-,-,-,-,-,-,-,-,-,5000 Cash Voucher
323,632101101,632,101,1,1,Point Ticket,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,1,100,0,100,0,0,0,0,0,0,PointCoupon11_101_D1_C1,PointCoupon11_101_D1_C1,-,-,-,-,-,-,-,-,-,Points Voucher
324,641101101,641,101,1,1,Change Character name,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,1,100,1,5900,0,0,0,0,0,0,Rename11_101_D1_C1,Rename11_101_D1_C1,-,-,-,-,-,-,-,-,-,NicK Name Change Card
325,699101101,699,101,1,1,New items,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,1,100,0,50,0,0,0,0,0,0,Rename11_101_D1_C1,Rename11_101_D1_C1,-,-,-,-,-,-,-,-,-,New Item
326,651101101,651,101,1,1,GK Licence,0,100,0,0,0,0,0,100,0,1,0,0,0,0,0,1,100,2,0,10000,0,0,0,0,0,GK_License,GK_License,-,-,-,-,-,-,-,-,-,GK License
