Index,Code,FacultyName,FacultyCode,SituationText,SituationCode,RATIO1,RATIO2,LEVEL5,LEVEL10,LEVEL15,LEVEL20,LEVEL25,LEVEL30,LEVEL35,LEVEL40,LEVEL45,LEVEL50,BONUS_RATE,PRICE,HAIR,TATTOO,SHIRTS,PANTS,GLOVE,SHOES,SOCKS,EYE,EAR,NECK,MASK,MUFFLER,BAG,WRIST,ARM,KNEE,RARE_RATIO,SPECIAL_RATIO
615,11711100,중거리슛,111,역습시,117,50,50653,3,3,4,5,6,7,8,9,10,11,8,20,15,15,15,15,15,100,15,15,15,15,5,15,15,15,15,15,0,0
616,11711200,키핑,112,역습시,117,120,50773,3,3,4,5,6,7,8,9,10,11,8,8,30,30,100,30,30,100,50,100,100,100,30,5,30,30,100,30,0,0
617,11711300,스틸,113,역습시,117,120,50893,3,3,4,5,6,7,8,9,10,11,8,8,15,15,100,15,15,15,50,100,100,100,100,100,5,100,100,5,0,0
618,11711400,태클,114,역습시,117,120,51013,3,3,4,5,6,7,8,9,10,11,8,8,15,15,100,15,15,15,50,30,30,30,30,30,30,5,100,100,0,0
619,11720000,공격력,200,역습시,117,300,51313,3,4,5,5,6,6,7,7,8,9,10,3,10,10,10,10,10,50,30,20,20,20,20,20,20,20,20,20,10,20
620,11720100,수비력,201,역습시,117,60,51373,3,4,5,5,6,6,7,7,8,9,10,16,10,10,10,10,50,10,10,10,10,10,10,10,10,50,50,50,10,20
621,11720200,제공권,202,역습시,117,60,51433,3,4,5,5,6,6,7,7,8,9,10,16,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,20
622,11720300,패스능력,203,역습시,117,60,51493,3,4,5,5,6,6,7,7,8,9,10,16,10,10,10,10,10,10,10,30,10,10,10,10,10,10,10,10,10,20
623,11720400,이동능력,204,역습시,117,60,51553,3,4,5,5,6,6,7,7,8,9,10,16,10,10,10,10,10,10,50,10,10,10,10,10,10,10,10,10,10,20
624,11720500,체력,205,역습시,117,60,51613,3,4,5,5,6,6,7,7,8,9,10,16,10,10,50,10,10,10,10,10,10,10,10,10,10,10,10,10,10,20
625,11720600,돌파력,206,역습시,117,60,51673,3,4,5,5,6,6,7,7,8,9,10,16,10,10,10,50,10,10,10,10,10,10,10,10,10,10,10,10,10,20
626,11721200,치명적 태클율,212,역습시,117,200,51873,3,4,5,6,7,8,9,10,11,12,100,5,130,130,5,5,5,5,5,130,130,130,130,130,10,10,10,10,0,0
627,11721300,치명적 스틸율,213,역습시,117,200,52073,3,4,5,6,7,8,9,10,11,12,160,5,130,130,5,5,5,5,5,130,130,130,130,130,10,10,10,10,0,0
628,11720600,돌파력,206,역습시,117,30,52103,3,4,5,5,6,6,7,7,8,9,10,33,130,130,5,5,5,5,5,130,130,130,130,130,10,10,10,10,0,0
629,11820700,모든 능력치,207,역습 당할 때,118,40,52143,2,3,4,4,5,5,6,6,7,7,20,25,10,10,60,60,20,60,5,10,10,10,10,20,20,20,20,20,0,0
630,11810000,달리기,100,역습 당할 때,118,120,52263,3,3,4,5,6,7,8,9,10,11,8,8,5,30,30,30,30,100,100,30,30,30,30,30,30,30,30,100,0,0
631,11810100,드리블,101,역습 당할 때,118,120,52383,3,3,4,5,6,7,8,9,10,11,8,8,30,30,100,100,100,30,30,30,30,30,30,30,30,30,30,30,0,0
632,11810200,순발력,102,역습 당할 때,118,120,52503,3,3,4,5,6,7,8,9,10,11,8,8,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,0
633,11810300,지구력,103,역습 당할 때,118,120,52623,3,3,4,5,6,7,8,9,10,11,8,8,30,100,5,30,30,100,100,100,30,30,30,30,30,30,30,30,0,0
634,11810400,탄력,104,역습 당할 때,118,120,52743,3,3,4,5,6,7,8,9,10,11,8,8,30,100,30,5,30,30,30,30,100,100,100,100,30,30,30,30,0,0
635,11810500,몸싸움,105,역습 당할 때,118,120,52863,3,3,4,5,6,7,8,9,10,11,8,8,30,30,30,30,5,30,30,30,30,30,30,30,100,100,100,100,0,0
636,11810600,크로스,106,역습 당할 때,118,120,52983,3,3,4,5,6,7,8,9,10,11,8,8,100,30,30,100,100,5,100,30,30,30,30,30,30,30,30,30,0,0
637,11810700,숏패스,107,역습 당할 때,118,120,53103,3,3,4,5,6,7,8,9,10,11,8,8,100,30,30,100,30,30,5,100,30,30,30,30,30,30,30,30,0,0
638,11810800,롱패스,108,역습 당할 때,118,120,53223,3,3,4,5,6,7,8,9,10,11,8,8,100,30,30,100,30,30,50,5,100,30,30,30,30,30,100,30,0,0
639,11810900,헤딩슛,109,역습 당할 때,118,120,53343,3,3,4,5,6,7,8,9,10,11,8,8,100,30,30,100,100,30,50,30,5,100,30,30,30,100,100,100,0,0
640,11811000,단거리슛,110,역습 당할 때,118,120,53463,3,3,4,5,6,7,8,9,10,11,8,8,15,15,15,15,15,100,15,15,15,15,15,15,15,15,15,15,0,0
641,11811100,중거리슛,111,역습 당할 때,118,50,53513,3,3,4,5,6,7,8,9,10,11,8,20,15,15,15,15,15,100,15,15,15,15,5,15,15,15,15,15,0,0
642,11811200,키핑,112,역습 당할 때,118,120,53633,3,3,4,5,6,7,8,9,10,11,8,8,30,30,100,30,30,100,50,100,100,100,30,5,30,30,100,30,0,0
643,11811300,스틸,113,역습 당할 때,118,120,53753,3,3,4,5,6,7,8,9,10,11,8,8,15,15,100,15,15,15,50,100,100,100,100,100,5,100,100,5,0,0
644,11811400,태클,114,역습 당할 때,118,120,53873,3,3,4,5,6,7,8,9,10,11,8,8,15,15,100,15,15,15,50,30,30,30,30,30,30,5,100,100,0,0
645,11820000,공격력,200,역습 당할 때,118,300,54173,3,4,5,5,6,6,7,7,8,9,10,3,10,10,10,10,10,50,30,20,20,20,20,20,20,20,20,20,10,20
646,11820100,수비력,201,역습 당할 때,118,60,54233,3,4,5,5,6,6,7,7,8,9,10,16,10,10,10,10,50,10,10,10,10,10,10,10,10,50,50,50,10,20
647,11820200,제공권,202,역습 당할 때,118,60,54293,3,4,5,5,6,6,7,7,8,9,10,16,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,20
648,11820300,패스능력,203,역습 당할 때,118,60,54353,3,4,5,5,6,6,7,7,8,9,10,16,10,10,10,10,10,10,10,30,10,10,10,10,10,10,10,10,10,20
649,11820400,이동능력,204,역습 당할 때,118,60,54413,3,4,5,5,6,6,7,7,8,9,10,16,10,10,10,10,10,10,50,10,10,10,10,10,10,10,10,10,10,20
650,11820500,체력,205,역습 당할 때,118,60,54473,3,4,5,5,6,6,7,7,8,9,10,16,10,10,50,10,10,10,10,10,10,10,10,10,10,10,10,10,10,20
651,11820600,돌파력,206,역습 당할 때,118,60,54533,3,4,5,5,6,6,7,7,8,9,10,16,10,10,10,50,10,10,10,10,10,10,10,10,10,10,10,10,10,20
652,11821200,치명적 태클율,212,역습 당할 때,118,200,54733,3,4,5,6,7,8,9,10,11,12,100,5,130,130,5,5,5,5,5,130,130,130,130,130,10,10,10,10,0,0
653,11821300,치명적 스틸율,213,역습 당할 때,118,200,54933,3,4,5,6,7,8,9,10,11,12,160,5,130,130,5,5,5,5,5,130,130,130,130,130,10,10,10,10,0,0
654,11820600,돌파력,206,역습 당할 때,118,30,54963,3,4,5,5,6,6,7,7,8,9,10,33,130,130,5,5,5,5,5,130,130,130,130,130,10,10,10,10,0,0
655,11920700,모든 능력치,207,2명 이상 마크시,119,40,55003,2,3,4,4,5,5,6,6,7,7,20,25,10,10,60,60,20,60,5,10,10,10,10,20,20,20,20,20,0,0
656,11910000,달리기,100,2명 이상 마크시,119,120,55123,3,3,4,5,6,7,8,9,10,11,8,8,5,30,30,30,30,100,100,30,30,30,30,30,30,30,30,100,0,0
657,11910100,드리블,101,2명 이상 마크시,119,120,55243,3,3,4,5,6,7,8,9,10,11,8,8,30,30,100,100,100,30,30,30,30,30,30,30,30,30,30,30,0,0
658,11910200,순발력,102,2명 이상 마크시,119,120,55363,3,3,4,5,6,7,8,9,10,11,8,8,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,0
659,11910300,지구력,103,2명 이상 마크시,119,120,55483,3,3,4,5,6,7,8,9,10,11,8,8,30,100,5,30,30,100,100,100,30,30,30,30,30,30,30,30,0,0
660,11910400,탄력,104,2명 이상 마크시,119,120,55603,3,3,4,5,6,7,8,9,10,11,8,8,30,100,30,5,30,30,30,30,100,100,100,100,30,30,30,30,0,0
661,11910500,몸싸움,105,2명 이상 마크시,119,120,55723,3,3,4,5,6,7,8,9,10,11,8,8,30,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,0,0
662,11910600,크로스,106,2명 이상 마크시,119,120,55843,3,3,4,5,6,7,8,9,10,11,8,8,100,30,30,100,100,5,100,30,30,30,30,30,30,30,30,30,0,0
663,11910700,숏패스,107,2명 이상 마크시,119,120,55963,3,3,4,5,6,7,8,9,10,11,8,8,100,30,30,100,30,30,5,100,30,30,30,30,30,30,30,30,0,0
664,11910800,롱패스,108,2명 이상 마크시,119,120,56083,3,3,4,5,6,7,8,9,10,11,8,8,100,30,30,100,30,30,50,5,100,30,30,30,30,30,100,30,0,0
665,11910900,헤딩슛,109,2명 이상 마크시,119,120,56203,3,3,4,5,6,7,8,9,10,11,8,8,100,30,30,100,100,30,50,30,5,100,30,30,30,100,100,100,0,0
666,11911000,단거리슛,110,2명 이상 마크시,119,120,56323,3,3,4,5,6,7,8,9,10,11,8,8,15,15,15,15,15,100,15,15,15,15,15,15,15,15,15,15,0,0
667,11911100,중거리슛,111,2명 이상 마크시,119,50,56373,3,3,4,5,6,7,8,9,10,11,8,20,15,15,15,15,15,100,15,15,15,15,5,15,15,15,15,15,0,0
668,11911200,키핑,112,2명 이상 마크시,119,120,56493,3,3,4,5,6,7,8,9,10,11,8,8,30,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0
669,11911300,스틸,113,2명 이상 마크시,119,120,56613,3,3,4,5,6,7,8,9,10,11,8,8,15,15,100,15,15,15,50,100,100,100,100,100,5,100,100,5,0,0
670,11911400,태클,114,2명 이상 마크시,119,120,56733,3,3,4,5,6,7,8,9,10,11,8,8,15,15,100,15,15,15,50,30,30,30,30,30,30,5,100,100,0,0
671,11920000,공격력,200,2명 이상 마크시,119,300,57033,3,4,5,5,6,6,7,7,8,9,10,3,10,10,10,10,10,50,30,20,20,20,20,20,20,20,20,20,10,20
672,11920100,수비력,201,2명 이상 마크시,119,60,57093,3,4,5,5,6,6,7,7,8,9,10,16,10,10,10,10,50,10,10,10,10,10,10,10,10,50,50,50,10,20
673,11920200,제공권,202,2명 이상 마크시,119,60,57153,3,4,5,5,6,6,7,7,8,9,10,16,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,20
674,11920300,패스능력,203,2명 이상 마크시,119,60,57213,3,4,5,5,6,6,7,7,8,9,10,16,10,10,10,10,10,10,10,30,10,10,10,10,10,10,10,10,10,20
675,11920400,이동능력,204,2명 이상 마크시,119,60,57273,3,4,5,5,6,6,7,7,8,9,10,16,10,10,10,10,10,10,50,10,10,10,10,10,10,10,10,10,10,20
676,11920500,체력,205,2명 이상 마크시,119,60,57333,3,4,5,5,6,6,7,7,8,9,10,16,10,10,50,10,10,10,10,10,10,10,10,10,10,10,10,10,10,20
677,11920600,돌파력,206,2명 이상 마크시,119,60,57393,3,4,5,5,6,6,7,7,8,9,10,16,10,10,10,50,10,10,10,10,10,10,10,10,10,10,10,10,10,20
678,11921200,치명적 태클율,212,2명 이상 마크시,119,200,57593,3,4,5,6,7,8,9,10,11,12,100,5,130,130,5,5,5,5,5,130,130,130,130,130,10,10,10,10,0,0
679,11921300,치명적 스틸율,213,2명 이상 마크시,119,200,57793,3,4,5,6,7,8,9,10,11,12,160,5,130,130,5,5,5,5,5,130,130,130,130,130,10,10,10,10,0,0
680,11920600,돌파력,206,2명 이상 마크시,119,30,57823,3,4,5,5,6,6,7,7,8,9,10,33,130,130,5,5,5,5,5,130,130,130,130,130,10,10,10,10,0,0
681,90030100,경험치,301,승리시,900,50,57873,2,3,4,4,5,5,6,6,7,7,100,20,5,50,5,5,5,5,5,20,20,5,5,5,5,5,5,5,20,40
682,90030200,포인트,302,승리시,900,50,57923,3,3,4,5,6,7,8,9,10,11,100,20,5,50,5,5,5,5,5,20,20,5,5,5,5,5,5,5,20,40
683,90130100,경험치,301,패배시,901,40,57963,2,3,4,4,5,5,6,6,7,7,100,25,5,50,30,30,30,30,30,30,30,30,30,30,30,30,30,30,20,40
684,90130200,포인트,302,패배시,901,50,58013,3,3,4,5,6,7,8,9,10,11,100,20,5,50,30,30,30,30,30,30,30,30,30,30,30,30,30,30,20,40
685,90230100,경험치,301,MVP 선정시,902,40,58053,2,3,4,4,5,5,6,6,7,7,100,25,5,50,5,5,30,5,5,20,20,5,5,5,5,5,5,5,20,40
686,90230200,포인트,302,MVP 선정시,902,50,58103,3,3,4,5,6,7,8,9,10,11,100,20,5,50,5,5,30,5,5,20,20,5,5,5,5,5,5,5,20,40
687,90330100,경험치,301,무승부시,903,40,58143,2,3,4,4,5,5,6,6,7,7,100,25,5,50,5,5,5,5,5,20,20,5,5,5,5,5,5,5,20,40
688,90330200,포인트,302,무승부시,903,50,58193,3,3,4,5,6,7,8,9,10,11,100,20,5,50,5,5,5,5,5,20,20,5,5,5,5,5,5,5,20,40
689,90430100,경험치,301,가끔,904,40,58233,2,3,4,4,5,5,6,6,7,7,100,25,5,50,10,10,10,10,10,20,20,10,10,10,10,10,10,10,20,40
690,90430200,포인트,302,가끔,904,50,58283,3,3,4,5,6,7,8,9,10,11,100,20,5,50,10,10,10,10,10,20,20,10,10,10,10,10,10,10,20,40
